1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168
2.2645226935657723e-09,2.2645227144934674e-09,2.2645227432274645e-09,2.264522750008855e-09,0.972422705725263,2.8950311492852934,2.264522776003114e-09,2.8132477096830925e-09,2.2645243768387597e-09,2.264524401348496e-09,2.2645243434705966e-09,2.2645244681098247e-09,2.2645244897301016e-09,2.264524498998931e-09,2.2645245103612525e-09,2.2645241828255976e-09,2.2645232190647803e-09,2.264524395168179e-09,2.264530339717183e-09,0.9830976511469444,2.813248495459403e-09,0.08333892770380205,2.26452279151374e-09,2.264522788437748e-09,2.2645228442951512e-09,2.26452289246556e-09,0.8079780730825312,2.264523859254071e-09,0.35254294970068756,2.2645228330416675e-09,2.2645227920730802e-09,0.23808391956635375,1.0880592088237477,2.264523512616197e-09,2.2645229250408624e-09,2.2645233957091422e-09,2.2645231794793854e-09,2.264523353032876e-09,2.2645232107113604e-09,2.2645230814074317e-09,2.264522820057909e-09,2.264523419144528e-09,2.4998250597625193e-09,1.9036456244077893,0.02777252895892521,0.35258543278948756,0.0,0.0,0.41145606800745355,0.24606103359952705,0.1150083724531155,0.7612986985379262,2.0079154059730078,1.3516854151677975,0.6782726954038089,0.08244071560204703,0.37448377772643854,2.4118748809607675e-09,3.3335683526217613e-09,2.26452262641145e-09,2.2645225561021485e-09,2.2645225354955335e-09,2.2645225751567197e-09,2.2645226108647973e-09,2.2645227269307897e-09,2.264522737267102e-09,2.500299440906377e-09,2.53194832995444,0.038771635293214646,0.3909741611269796,0.019132691517760914,0.18172088509646908,0.0,0.4425193249067021,0.7626588086115734,1.7923225033366068,0.45982142986921576,0.39443397361104404,0.5502986978435671,0.5711590451831726,2.500847121754251e-09,2.26452266659366e-09,2.2645225756112496e-09,2.264522605534022e-09,2.264522618015619e-09,2.264522638145061e-09,2.264522663888756e-09,2.2645226154164554e-09,2.26452260242363e-09,2.264523038977897e-09,2.5001326364032503e-09,2.479579644074934,0.7446511301704039,1.2356536212508786,0.0,0.0,0.02081132858215647,1.0700436064831442,1.1242816818043704,0.4397706906710807,0.6015897173311733,0.1420655118764074,2.264522747438483e-09,2.8132468418588043e-09,2.264612711678412e-09,2.264522578373588e-09,2.2645226151891767e-09,2.2645226266770793e-09,2.2645226239592533e-09,2.264522645032831e-09,2.264522645395786e-09,2.26452265164984e-09,2.264522647521483e-09,2.8132441496397117e-09,0.13039211641337178,2.9490759380043654,0.7619472804003583,1.2607495737371561,2.264522733183921e-09,2.2645227052338414e-09,1.759443087691024,0.2170628683064049,0.8473878963146775,2.2645317084956217e-09,2.264522719923484e-09,2.2645227376215225e-09,0.11960218034176513,2.8132461594849724e-09,2.8132467221487495e-09,2.2645237206296366e-09,2.264523398668845e-09,2.264522848748332e-09,2.264523463285965e-09,2.264523431934929e-09,2.2645232113526107e-09,2.264523662123802e-09,2.2645229526708e-09,2.264523805146485e-09,2.2645227335489005e-09,1.4748189632401694,2.8132473373521904e-09,2.2645228881889586e-09,2.264522820726093e-09,0.8596461136866689,0.35723857974724177,0.40148283769242554,1.4334045705136895,8.451291157230955e-09,1.8725887354953404e-08,4.973221188862127e-08,2.108164271815443e-08,2.1081643417889255e-08,2.1081785013013573e-08,2.1081642165421043e-08,2.1081642421276394e-08,2.1081642467342754e-08,2.1081642712378665e-08,2.1081642842733833e-08,2.108164296769849e-08,2.1081643086029363e-08,2.1081643137869632e-08,2.108164317598941e-08,2.1081643169692124e-08,2.10816431943133e-08,2.108164305558202e-08,2.108164294946174e-08,2.108164262688124e-08,2.1081642101362383e-08
