Date;Demand;PV_Production;Wind_Production;Production;Netload
2022-10-12 19:46:00;3327.0566666666664;0.0;1579.7334059328568;1579.7334059328568;1747.3232607338095
2022-10-12 19:47:00;3330.3566666666666;0.0;1579.763446662501;1579.763446662501;1750.5932200041655
2022-10-12 19:48:00;3324.5083333333337;0.0;1579.7895876514713;1579.7895876514713;1744.7187456818624
2022-10-12 19:49:00;3317.0383333333334;0.0;1579.8112995378983;1579.8112995378983;1737.227033795435
2022-10-12 19:50:00;3315.2700000000004;0.0;1579.8280529599117;1579.8280529599117;1735.4419470400887
2022-10-12 19:51:00;3462.5183333333325;0.0;1579.8393185556422;1579.8393185556422;1882.6790147776903
2022-10-12 19:52:00;3438.801666666667;0.0;1579.8445669632194;1579.8445669632194;1858.9570997034477
2022-10-12 19:53:00;3534.018333333333;0.0;1579.843268820775;1579.843268820775;1954.175064512558
2022-10-12 19:54:00;3798.4566666666665;0.0;1579.834894766438;1579.834894766438;2218.6217719002284
2022-10-12 19:55:00;2906.543333333333;0.0;1579.818915438339;1579.818915438339;1326.724417894994
2022-10-12 19:56:00;2560.7616666666668;0.0;1579.7948014746075;1579.7948014746075;980.9668651920592
2022-10-12 19:57:00;2524.1733333333327;0.0;1579.7620235133763;1579.7620235133763;944.4113098199564
2022-10-12 19:58:00;3449.546666666666;0.0;1579.7200521927728;1579.7200521927728;1869.8266144738934
2022-10-12 19:59:00;2497.7333333333336;0.0;1579.6683581509292;1579.6683581509292;918.0649751824044
2022-10-12 20:00:00;2386.1933333333336;0.0;1579.606412025974;1579.606412025974;806.5869213073597
2022-10-12 20:01:00;2385.773333333333;0.0;1579.5339945242754;1579.5339945242754;806.2393388090577
2022-10-12 20:02:00;2461.758333333334;0.0;1579.452126625143;1579.452126625143;882.3062067081912
2022-10-12 20:03:00;2814.516666666667;0.0;1579.3621393761237;1579.3621393761237;1235.1545272905432
2022-10-12 20:04:00;1907.6183333333336;0.0;1579.2653638247623;1579.2653638247623;328.3529695085713
2022-10-12 20:05:00;1355.1266666666666;0.0;1579.1631310186092;1579.1631310186092;-224.03646435194264
2022-10-12 20:06:00;1337.7866666666666;0.0;1579.0567720052074;1579.0567720052074;-241.27010533854082
2022-10-12 20:07:00;1343.725;0.0;1578.9476178321054;1578.9476178321054;-235.22261783210547
2022-10-12 20:08:00;1346.1683333333333;0.0;1578.836999546849;1578.836999546849;-232.66866621351573
2022-10-12 20:09:00;1320.42;0.0;1578.7262481969854;1578.7262481969854;-258.3062481969853
2022-10-12 20:10:00;2942.129999999999;0.0;1578.6166948300604;1578.6166948300604;1363.5133051699388
2022-10-12 20:11:00;2603.225;0.0;1578.5096704936211;1578.5096704936211;1024.7153295063788
2022-10-12 20:12:00;2100.4566666666665;0.0;1578.4065062352142;1578.4065062352142;522.0501604314522
2022-10-12 20:13:00;2132.6783333333333;0.0;1578.308533102386;1578.308533102386;554.3698002309472
2022-10-12 20:14:00;2127.2616666666663;0.0;1578.2170821426832;1578.2170821426832;549.0445845239831
2022-10-12 20:15:00;2131.365;0.0;1578.1334844036526;1578.1334844036526;553.2315155963472
2022-10-12 20:16:00;2121.526666666666;0.0;1578.0590709328403;1578.0590709328403;543.4675957338259
2022-10-12 20:17:00;2167.8500000000004;0.0;1577.9951727777932;1577.9951727777932;589.8548272222072
2022-10-12 20:18:00;2114.326666666667;0.0;1577.9431209860584;1577.9431209860584;536.3835456806084
2022-10-12 20:19:00;2102.8;0.0;1577.904246605181;1577.904246605181;524.8957533948192
2022-10-12 20:20:00;2119.898333333333;0.0;1577.879880682709;1577.879880682709;542.0184526506241
2022-10-12 20:21:00;2065.99;0.0;1577.8713542661883;1577.8713542661883;488.1186457338115
2022-10-12 20:22:00;2015.733333333333;0.0;1577.8799984031662;1577.8799984031662;437.85333493016674
2022-10-12 20:23:00;2023.6516666666664;0.0;1577.9071441411886;1577.9071441411886;445.7445225254778
2022-10-12 20:24:00;2012.5333333333333;0.0;1577.9541225278022;1577.9541225278022;434.57921080553115
2022-10-12 20:25:00;2014.0816666666665;0.0;1578.0222646105535;1578.0222646105535;436.05940205611296
2022-10-12 20:26:00;2005.1;0.0;1578.1129014369894;1578.1129014369894;426.9870985630105
2022-10-12 20:27:00;2005.1;0.0;1578.2273640546566;1578.2273640546566;426.8726359453433
2022-10-12 20:28:00;1997.15;0.0;1578.3669835111014;1578.3669835111014;418.78301648889874
2022-10-12 20:29:00;1999.4566666666665;0.0;1578.5330908538704;1578.5330908538704;420.9235758127961
2022-10-12 20:30:00;2004.7116666666664;0.0;1578.72701713051;1578.72701713051;425.98464953615644
2022-10-12 20:31:00;2013.743333333333;0.0;1578.9500933885674;1578.9500933885674;434.7932399447657
2022-10-12 20:32:00;2114.16;0.0;1579.2036506755885;1579.2036506755885;534.9563493244113
2022-10-12 20:33:00;2296.705;0.0;1579.4890200391203;1579.4890200391203;717.2159799608796
2022-10-12 20:34:00;2421.4816666666666;0.0;1579.8075325267096;1579.8075325267096;841.674134139957
2022-10-12 20:35:00;2407.7000000000003;0.0;1580.1605191859026;1580.1605191859026;827.5394808140977
2022-10-12 20:36:00;2398.0733333333333;0.0;1580.5493110642458;1580.5493110642458;817.5240222690875
2022-10-12 20:37:00;2390.6366666666663;0.0;1580.975239209286;1580.975239209286;809.6614274573803
2022-10-12 20:38:00;2375.651666666666;0.0;1581.4396346685696;1581.4396346685696;794.2120319980966
2022-10-12 20:39:00;2368.6783333333333;0.0;1581.9438284896437;1581.9438284896437;786.7345048436896
2022-10-12 20:40:00;1626.736666666667;0.0;1582.4891517200545;1582.4891517200545;44.247514946612455
2022-10-12 20:41:00;1525.2316666666668;0.0;1583.0769354073482;1583.0769354073482;-57.84526874068138
2022-10-12 20:42:00;1506.1783333333333;0.0;1583.708510599072;1583.708510599072;-77.53017726573876
2022-10-12 20:43:00;1513.9799999999998;0.0;1584.3852083427726;1584.3852083427726;-70.40520834277277
2022-10-12 20:44:00;1517.1950000000002;0.0;1585.1083596859962;1585.1083596859962;-67.91335968599606
2022-10-12 20:45:00;1542.958333333333;0.0;1585.8792956762895;1585.8792956762895;-42.9209623429565
2022-10-12 20:46:00;1575.763333333333;0.0;1586.699347361199;1586.699347361199;-10.936014027865895
2022-10-12 20:47:00;2239.726666666667;0.0;1587.569845788271;1587.569845788271;652.1568208783958
2022-10-12 20:48:00;3779.88;0.0;1588.492122005053;1588.492122005053;2191.3878779949473
2022-10-12 20:49:00;4255.125;0.0;1589.4675070590915;1589.4675070590915;2665.6574929409085
2022-10-12 20:50:00;4260.931666666666;0.0;1590.4973319979315;1590.4973319979315;2670.4343346687347
2022-10-12 20:51:00;4287.388333333333;0.0;1591.5829278691217;1591.5829278691217;2695.8054054642116
2022-10-12 20:52:00;4412.745;0.0;1592.725625720207;1592.725625720207;2820.019374279793
2022-10-12 20:53:00;4418.596666666666;0.0;1593.9267565987352;1593.9267565987352;2824.669910067931
2022-10-12 20:54:00;4397.093333333333;0.0;1595.1876515522522;1595.1876515522522;2801.905681781081
2022-10-12 20:55:00;4321.041666666667;0.0;1596.5096416283054;1596.5096416283054;2724.5320250383616
2022-10-12 20:56:00;4321.288333333333;0.0;1597.8940578744398;1597.8940578744398;2723.3942754588934
2022-10-12 20:57:00;4395.925;0.0;1599.342231338204;1599.342231338204;2796.582768661796
2022-10-12 20:58:00;4392.708333333333;0.0;1600.8554930671426;1600.8554930671426;2791.8528402661905
2022-10-12 20:59:00;4372.3966666666665;0.0;1602.4351741088035;1602.4351741088035;2769.961492557863
2022-10-12 21:00:00;4742.24;0.0;1604.082605510733;1604.082605510733;3138.157394489267
2022-10-12 21:01:00;6037.243333333334;0.0;1605.7984484781368;1605.7984484781368;4431.4448848551965
2022-10-12 21:02:00;6324.888333333333;0.0;1607.580684846855;1607.580684846855;4717.307648486478
2022-10-12 21:03:00;6624.166666666667;0.0;1609.4266266103891;1609.4266266103891;5014.740040056278
2022-10-12 21:04:00;6697.669999999999;0.0;1611.3335857622385;1611.3335857622385;5086.33641423776
2022-10-12 21:05:00;6030.790000000001;0.0;1613.2988742959024;1613.2988742959024;4417.4911257040985
2022-10-12 21:06:00;6022.541666666665;0.0;1615.3198042048814;1615.3198042048814;4407.2218624617835
2022-10-12 21:07:00;6193.388333333333;0.0;1617.393687482676;1617.393687482676;4575.994645850657
2022-10-12 21:08:00;6220.389999999999;0.0;1619.5178361227852;1619.5178361227852;4600.872163877214
2022-10-12 21:09:00;6223.773333333333;0.0;1621.6895621187105;1621.6895621187105;4602.083771214622
2022-10-12 21:10:00;6165.046666666666;0.0;1623.90617746395;1623.90617746395;4541.140489202717
2022-10-12 21:11:00;6119.18;0.0;1626.1649941520047;1626.1649941520047;4493.015005847996
2022-10-12 21:12:00;6118.9383333333335;0.0;1628.463324176375;1628.463324176375;4490.475009156959
2022-10-12 21:13:00;6120.613333333333;0.0;1630.79847953056;1630.79847953056;4489.814853802773
2022-10-12 21:14:00;3469.866666666666;0.0;1633.1677722080603;1633.1677722080603;1836.6988944586055
2022-10-12 21:15:00;3337.565;0.0;1635.5685142023754;1635.5685142023754;1701.9964857976247
2022-10-12 21:16:00;3352.568333333333;0.0;1637.9980175070057;1637.9980175070057;1714.5703158263275
2022-10-12 21:17:00;3363.5116666666668;0.0;1640.4535941154516;1640.4535941154516;1723.0580725512152
2022-10-12 21:18:00;3358.9616666666666;0.0;1642.9325560212123;1642.9325560212123;1716.0291106454542
2022-10-12 21:19:00;3264.53;0.0;1645.432215217788;1645.432215217788;1619.097784782212
2022-10-12 21:20:00;3326.0333333333333;0.0;1647.9498836986793;1647.9498836986793;1678.083449634654
2022-10-12 21:21:00;3195.45;0.0;1650.482873457385;1650.482873457385;1544.9671265426148
2022-10-12 21:22:00;3198.03;0.0;1653.0284964874063;1653.0284964874063;1545.001503512594
2022-10-12 21:23:00;3198.423333333333;0.0;1655.5840647822426;1655.5840647822426;1542.8392685510905
2022-10-12 21:24:00;3164.738333333333;0.0;1658.1468903353943;1658.1468903353943;1506.5914429979384
2022-10-12 21:25:00;3473.14;0.0;1660.7142851403607;1660.7142851403607;1812.4257148596391
2022-10-12 21:26:00;4492.95;0.0;1663.2835611906423;1663.2835611906423;2829.6664388093577
2022-10-12 21:27:00;3825.186666666667;0.0;1665.8520304797387;1665.8520304797387;2159.334636186928
2022-10-12 21:28:00;3847.508333333333;0.0;1668.4170050011503;1668.4170050011503;2179.091328332183
2022-10-12 21:29:00;3925.190000000001;0.0;1670.975796748378;1670.975796748378;2254.214203251623
2022-10-12 21:30:00;3925.215;0.0;1673.525717714919;1673.525717714919;2251.6892822850814
2022-10-12 21:31:00;3950.95;0.0;1676.0640798942766;1676.0640798942766;2274.885920105723
2022-10-12 21:32:00;4075.9316666666655;0.0;1678.5881952799486;1678.5881952799486;2397.343471386717
2022-10-12 21:33:00;4107.331666666667;0.0;1681.0953758654362;1681.0953758654362;2426.236290801231
2022-10-12 21:34:00;4109.505;0.0;1683.5829336442382;1683.5829336442382;2425.9220663557617
2022-10-12 21:35:00;4099.59;0.0;1686.0481806098558;1686.0481806098558;2413.541819390144
2022-10-12 21:36:00;4106.128333333334;0.0;1688.4884287557884;1688.4884287557884;2417.6399045775456
2022-10-12 21:37:00;4108.106666666668;0.0;1690.9009900755357;1690.9009900755357;2417.205676591133
2022-10-12 21:38:00;4092.97;0.0;1693.2831765625988;1693.2831765625988;2399.686823437401
2022-10-12 21:39:00;4105.208333333334;0.0;1695.6323002104764;1695.6323002104764;2409.5760331228576
2022-10-12 21:40:00;4222.348333333334;0.0;1697.945673012669;1697.945673012669;2524.4026603206653
2022-10-12 21:41:00;4240.5;0.0;1700.220606962677;1700.220606962677;2540.2793930373227
