Date;Power
2022-10-13 00:00:00;1207.4466666666667
2022-10-13 00:01:00;1206.5766666666666
2022-10-13 00:02:00;1190.6
2022-10-13 00:03:00;1179.3333333333335
2022-10-13 00:04:00;1170.33
2022-10-13 00:05:00;1162.3033333333333
2022-10-13 00:06:00;1158.5900000000001
2022-10-13 00:07:00;1156.5
2022-10-13 00:08:00;1154.6733333333332
2022-10-13 00:09:00;1153.0900000000001
2022-10-13 00:10:00;1152.6233333333334
2022-10-13 00:11:00;1152.3433333333332
2022-10-13 00:12:00;1152.1733333333332
2022-10-13 00:13:00;1066.8366666666666
2022-10-13 00:14:00;895.0
2022-10-13 00:15:00;895.0
2022-10-13 00:16:00;895.0
2022-10-13 00:17:00;895.0
2022-10-13 00:18:00;895.0
2022-10-13 00:19:00;895.0
2022-10-13 00:20:00;895.0
2022-10-13 00:21:00;895.0
2022-10-13 00:22:00;895.0
2022-10-13 00:23:00;895.0
2022-10-13 00:24:00;910.735
2022-10-13 00:25:00;1051.75
2022-10-13 00:26:00;1051.3600000000001
2022-10-13 00:27:00;1043.7033333333334
2022-10-13 00:28:00;1037.6683333333333
2022-10-13 00:29:00;1190.2233333333334
2022-10-13 00:30:00;1186.49
2022-10-13 00:31:00;1178.2666666666667
2022-10-13 00:32:00;1170.5349999999999
2022-10-13 00:33:00;1164.9616666666666
2022-10-13 00:34:00;1159.85
2022-10-13 00:35:00;1156.8516666666667
2022-10-13 00:36:00;1154.4050000000002
2022-10-13 00:37:00;1226.94
2022-10-13 00:38:00;1295.3633333333332
2022-10-13 00:39:00;1175.6533333333332
2022-10-13 00:40:00;1166.5583333333334
2022-10-13 00:41:00;1160.7816666666668
2022-10-13 00:42:00;1154.5583333333334
2022-10-13 00:43:00;1029.7866666666666
2022-10-13 00:44:00;1171.9533333333334
2022-10-13 00:45:00;1181.3883333333333
2022-10-13 00:46:00;1172.7216666666664
2022-10-13 00:47:00;1166.3583333333331
2022-10-13 00:48:00;1161.7250000000001
2022-10-13 00:49:00;1157.4499999999998
2022-10-13 00:50:00;1155.4416666666666
2022-10-13 00:51:00;1049.6166666666668
2022-10-13 00:52:00;1040.2066666666667
2022-10-13 00:53:00;1442.125
2022-10-13 00:54:00;3263.173333333333
2022-10-13 00:55:00;3255.7233333333334
2022-10-13 00:56:00;3249.418333333333
2022-10-13 00:57:00;3210.866666666667
2022-10-13 00:58:00;3112.0616666666665
2022-10-13 00:59:00;3110.043333333333
2022-10-13 01:00:00;3108.88
2022-10-13 01:01:00;3107.995
2022-10-13 01:02:00;3107.108333333333
2022-10-13 01:03:00;3106.84
2022-10-13 01:04:00;3106.6883333333335
2022-10-13 01:05:00;3106.6
2022-10-13 01:06:00;4938.126666666667
2022-10-13 01:07:00;5607.833333333333
2022-10-13 01:08:00;5913.0
2022-10-13 01:09:00;5913.0
2022-10-13 01:10:00;5913.0
2022-10-13 01:11:00;5913.0
2022-10-13 01:12:00;5913.0
2022-10-13 01:13:00;5913.0
2022-10-13 01:14:00;5913.0
2022-10-13 01:15:00;5913.0
2022-10-13 01:16:00;5913.0
2022-10-13 01:17:00;5913.0
2022-10-13 01:18:00;5913.0
2022-10-13 01:19:00;4683.983333333334
2022-10-13 01:20:00;3923.713333333333
2022-10-13 01:21:00;4075.125
2022-10-13 01:22:00;4075.7166666666667
2022-10-13 01:23:00;4067.661666666667
2022-10-13 01:24:00;4062.0966666666664
2022-10-13 01:25:00;4057.585
2022-10-13 01:26:00;4053.6099999999997
2022-10-13 01:27:00;4051.7683333333334
2022-10-13 01:28:00;4109.578333333333
2022-10-13 01:29:00;4208.038333333334
2022-10-13 01:30:00;4203.861666666667
2022-10-13 01:31:00;4195.356666666667
2022-10-13 01:32:00;3210.5016666666666
2022-10-13 01:33:00;1386.98
2022-10-13 01:34:00;2434.8466666666664
2022-10-13 01:35:00;3188.4099999999994
2022-10-13 01:36:00;3176.863333333333
2022-10-13 01:37:00;3170.1066666666666
2022-10-13 01:38:00;3095.781666666667
2022-10-13 01:39:00;3148.5816666666674
2022-10-13 01:40:00;3134.4583333333326
2022-10-13 01:41:00;3133.071666666666
2022-10-13 01:42:00;3224.416666666667
2022-10-13 01:43:00;3164.2366666666667
2022-10-13 01:44:00;3156.7683333333334
2022-10-13 01:45:00;3150.673333333333
2022-10-13 01:46:00;3247.4666666666667
2022-10-13 01:47:00;3299.54
2022-10-13 01:48:00;3355.085
2022-10-13 01:49:00;3479.6916666666666
2022-10-13 01:50:00;3919.1533333333327
2022-10-13 01:51:00;3951.065
2022-10-13 01:52:00;3963.6583333333333
2022-10-13 01:53:00;3971.13
2022-10-13 01:54:00;3990.48
2022-10-13 01:55:00;3974.225
2022-10-13 01:56:00;3876.3116666666665
2022-10-13 01:57:00;3877.32
2022-10-13 01:58:00;3877.9066666666668
2022-10-13 01:59:00;4086.1833333333325
2022-10-13 02:00:00;2081.8399999999997
2022-10-13 02:01:00;1713.7783333333334
2022-10-13 02:02:00;1632.3766666666668
2022-10-13 02:03:00;1609.5666666666666
2022-10-13 02:04:00;1616.3483333333331
2022-10-13 02:05:00;3140.9516666666664
2022-10-13 02:06:00;4154.281666666667
2022-10-13 02:07:00;4568.681666666667
2022-10-13 02:08:00;4573.929999999999
2022-10-13 02:09:00;4673.2300000000005
2022-10-13 02:10:00;4989.575
2022-10-13 02:11:00;4801.276666666667
2022-10-13 02:12:00;4733.665
2022-10-13 02:13:00;4731.626666666667
2022-10-13 02:14:00;4730.615
2022-10-13 02:15:00;4735.118333333333
2022-10-13 02:16:00;4741.175
2022-10-13 02:17:00;4763.2716666666665
2022-10-13 02:18:00;4900.433333333333
2022-10-13 02:19:00;4903.5633333333335
2022-10-13 02:20:00;4914.129999999999
2022-10-13 02:21:00;5270.096666666666
2022-10-13 02:22:00;5119.1866666666665
2022-10-13 02:23:00;4928.886666666665
2022-10-13 02:24:00;4905.671666666667
2022-10-13 02:25:00;4903.72
2022-10-13 02:26:00;4907.716666666667
2022-10-13 02:27:00;4910.488333333333
2022-10-13 02:28:00;4912.915000000001
2022-10-13 02:29:00;4915.2300000000005
2022-10-13 02:30:00;4917.588333333333
2022-10-13 02:31:00;4302.58
2022-10-13 02:32:00;2181.9083333333338
2022-10-13 02:33:00;2066.0016666666666
2022-10-13 02:34:00;2028.895
2022-10-13 02:35:00;2147.153333333333
2022-10-13 02:36:00;2250.365
2022-10-13 02:37:00;2135.5533333333333
2022-10-13 02:38:00;2263.9533333333334
2022-10-13 02:39:00;2358.1866666666665
2022-10-13 02:40:00;2169.068333333333
2022-10-13 02:41:00;1853.2350000000001
2022-10-13 02:42:00;1786.1616666666664
2022-10-13 02:43:00;1786.1833333333334
2022-10-13 02:44:00;1787.081666666667
2022-10-13 02:45:00;1787.54
2022-10-13 02:46:00;1787.938333333333
2022-10-13 02:47:00;1788.275
2022-10-13 02:48:00;1788.58
2022-10-13 02:49:00;1788.8483333333334
2022-10-13 02:50:00;2220.881666666666
2022-10-13 02:51:00;2323.4933333333333
2022-10-13 02:52:00;2348.9133333333334
2022-10-13 02:53:00;2365.236666666667
2022-10-13 02:54:00;2377.305
2022-10-13 02:55:00;2386.9166666666665
2022-10-13 02:56:00;2394.9150000000004
2022-10-13 02:57:00;4129.9766666666665
2022-10-13 02:58:00;5559.901666666667
2022-10-13 02:59:00;5556.944999999999
2022-10-13 03:00:00;5511.9400000000005
2022-10-13 03:01:00;5510.518333333333
2022-10-13 03:02:00;5507.131666666668
2022-10-13 03:03:00;4824.308333333334
2022-10-13 03:04:00;2847.253333333333
2022-10-13 03:05:00;2938.0849999999996
2022-10-13 03:06:00;2935.96
2022-10-13 03:07:00;2930.1533333333327
2022-10-13 03:08:00;2938.0916666666662
2022-10-13 03:09:00;3125.626666666666
2022-10-13 03:10:00;3031.61
2022-10-13 03:11:00;2906.403333333333
2022-10-13 03:12:00;2783.58
2022-10-13 03:13:00;2660.465
2022-10-13 03:14:00;2657.456666666667
2022-10-13 03:15:00;2700.131666666667
2022-10-13 03:16:00;2818.758333333333
2022-10-13 03:17:00;2843.0583333333334
2022-10-13 03:18:00;2868.3816666666667
2022-10-13 03:19:00;2834.355
2022-10-13 03:20:00;2978.89
2022-10-13 03:21:00;2946.2216666666673
2022-10-13 03:22:00;2810.8099999999995
2022-10-13 03:23:00;2805.178333333333
2022-10-13 03:24:00;2803.415
2022-10-13 03:25:00;2802.4200000000005
2022-10-13 03:26:00;2815.45
2022-10-13 03:27:00;2851.2883333333334
2022-10-13 03:28:00;2860.6416666666664
2022-10-13 03:29:00;2834.46
2022-10-13 03:30:00;4737.965
2022-10-13 03:31:00;5555.686666666667
2022-10-13 03:32:00;5860.536666666666
2022-10-13 03:33:00;5773.003333333334
2022-10-13 03:34:00;6273.715000000002
2022-10-13 03:35:00;6050.358333333334
2022-10-13 03:36:00;6053.793333333333
2022-10-13 03:37:00;6038.453333333334
2022-10-13 03:38:00;6143.044999999999
2022-10-13 03:39:00;6030.761666666666
2022-10-13 03:40:00;5883.8983333333335
2022-10-13 03:41:00;5964.863333333334
2022-10-13 03:42:00;5950.321666666666
2022-10-13 03:43:00;5941.953333333333
2022-10-13 03:44:00;5936.356666666667
2022-10-13 03:45:00;6078.285000000001
2022-10-13 03:46:00;5784.073333333335
2022-10-13 03:47:00;5765.280000000001
2022-10-13 03:48:00;5763.969999999999
2022-10-13 03:49:00;5762.806666666666
2022-10-13 03:50:00;5762.75
2022-10-13 03:51:00;5763.075
2022-10-13 03:52:00;5763.49
2022-10-13 03:53:00;5742.768333333333
2022-10-13 03:54:00;5530.938333333333
2022-10-13 03:55:00;5534.076666666667
2022-10-13 03:56:00;5972.23
2022-10-13 03:57:00;5533.453333333333
2022-10-13 03:58:00;5523.485000000001
2022-10-13 03:59:00;5519.48
2022-10-13 04:00:00;5507.961666666667
2022-10-13 04:01:00;5494.516666666668
2022-10-13 04:02:00;5168.196666666667
2022-10-13 04:03:00;2753.455
2022-10-13 04:04:00;2746.36
2022-10-13 04:05:00;2746.7499999999995
2022-10-13 04:06:00;2770.5366666666664
2022-10-13 04:07:00;2945.8066666666664
2022-10-13 04:08:00;2892.006666666666
2022-10-13 04:09:00;3060.4549999999995
2022-10-13 04:10:00;3179.885
2022-10-13 04:11:00;3260.525
2022-10-13 04:12:00;3253.111666666666
2022-10-13 04:13:00;3309.3383333333327
2022-10-13 04:14:00;3379.145
2022-10-13 04:15:00;3035.2616666666663
2022-10-13 04:16:00;2851.25
2022-10-13 04:17:00;2790.183333333334
2022-10-13 04:18:00;2789.086666666667
2022-10-13 04:19:00;2860.6966666666667
2022-10-13 04:20:00;2943.755
2022-10-13 04:21:00;2938.2783333333327
2022-10-13 04:22:00;2829.011666666667
2022-10-13 04:23:00;3026.42
2022-10-13 04:24:00;2815.2766666666666
2022-10-13 04:25:00;2777.258333333333
2022-10-13 04:26:00;2782.3283333333334
2022-10-13 04:27:00;2785.7183333333332
2022-10-13 04:28:00;2787.9983333333334
2022-10-13 04:29:00;2790.0683333333336
2022-10-13 04:30:00;2791.8983333333335
2022-10-13 04:31:00;2812.351666666667
2022-10-13 04:32:00;2823.2066666666665
2022-10-13 04:33:00;2998.548333333333
2022-10-13 04:34:00;3128.9583333333335
2022-10-13 04:35:00;2847.0516666666667
2022-10-13 04:36:00;2931.2833333333333
2022-10-13 04:37:00;2917.5299999999997
2022-10-13 04:38:00;2993.4033333333336
2022-10-13 04:39:00;3076.336666666667
2022-10-13 04:40:00;3106.1566666666663
2022-10-13 04:41:00;3103.701666666666
2022-10-13 04:42:00;3102.5116666666663
2022-10-13 04:43:00;3100.09
2022-10-13 04:44:00;3276.13
2022-10-13 04:45:00;3327.615
2022-10-13 04:46:00;3111.276666666666
2022-10-13 04:47:00;2999.065
2022-10-13 04:48:00;2923.5016666666666
2022-10-13 04:49:00;2922.1383333333333
2022-10-13 04:50:00;2800.055
2022-10-13 04:51:00;2583.8683333333333
2022-10-13 04:52:00;2062.7383333333332
2022-10-13 04:53:00;1890.0949999999998
2022-10-13 04:54:00;1914.515
2022-10-13 04:55:00;2191.9133333333334
2022-10-13 04:56:00;2145.6816666666664
2022-10-13 04:57:00;1945.74
2022-10-13 04:58:00;1961.5383333333334
2022-10-13 04:59:00;2152.456666666666
2022-10-13 05:00:00;2269.1333333333337
2022-10-13 05:01:00;2322.521666666667
2022-10-13 05:02:00;2429.7299999999996
2022-10-13 05:03:00;2559.3500000000004
2022-10-13 05:04:00;2314.9
2022-10-13 05:05:00;2042.2366666666667
2022-10-13 05:06:00;2126.591666666667
2022-10-13 05:07:00;1990.093333333333
2022-10-13 05:08:00;2058.0
2022-10-13 05:09:00;2216.4666666666667
2022-10-13 05:10:00;2481.2549999999997
2022-10-13 05:11:00;2478.656666666667
2022-10-13 05:12:00;2486.198333333333
2022-10-13 05:13:00;2618.748333333333
2022-10-13 05:14:00;2320.8733333333334
2022-10-13 05:15:00;2029.2966666666666
2022-10-13 05:16:00;1871.7416666666668
2022-10-13 05:17:00;1870.9700000000003
2022-10-13 05:18:00;1932.675
2022-10-13 05:19:00;2013.8149999999998
2022-10-13 05:20:00;1992.285
2022-10-13 05:21:00;3880.7099999999996
2022-10-13 05:22:00;4802.748333333334
2022-10-13 05:23:00;4749.2283333333335
2022-10-13 05:24:00;4652.763333333333
2022-10-13 05:25:00;4650.0183333333325
2022-10-13 05:26:00;4648.861666666668
2022-10-13 05:27:00;3784.63
2022-10-13 05:28:00;1921.4033333333332
2022-10-13 05:29:00;1921.3516666666665
2022-10-13 05:30:00;1921.3600000000004
2022-10-13 05:31:00;1921.3933333333332
2022-10-13 05:32:00;1827.4800000000002
2022-10-13 05:33:00;1793.0783333333336
2022-10-13 05:34:00;1793.2016666666668
2022-10-13 05:35:00;1792.7233333333334
2022-10-13 05:36:00;1781.4366666666667
2022-10-13 05:37:00;1781.5500000000002
2022-10-13 05:38:00;1781.6616666666664
2022-10-13 05:39:00;1781.7733333333335
2022-10-13 05:40:00;1781.8849999999998
2022-10-13 05:41:00;1782.0033333333336
2022-10-13 05:42:00;1782.115
2022-10-13 05:43:00;1782.225
2022-10-13 05:44:00;1782.333333333333
2022-10-13 05:45:00;1782.4399999999998
2022-10-13 05:46:00;1782.5483333333334
2022-10-13 05:47:00;1782.653333333333
2022-10-13 05:48:00;1782.7600000000004
2022-10-13 05:49:00;1782.8649999999996
2022-10-13 05:50:00;1831.5583333333336
2022-10-13 05:51:00;1941.0883333333331
2022-10-13 05:52:00;1938.4716666666668
2022-10-13 05:53:00;1930.2483333333332
2022-10-13 05:54:00;1925.15
2022-10-13 05:55:00;1923.6266666666668
2022-10-13 05:56:00;1939.2616666666665
2022-10-13 05:57:00;1982.6150000000005
2022-10-13 05:58:00;2210.203333333334
2022-10-13 05:59:00;2065.1916666666666
2022-10-13 06:00:00;2039.023333333333
2022-10-13 06:01:00;2016.8416666666662
2022-10-13 06:02:00;2003.881666666667
2022-10-13 06:03:00;1994.7600000000002
2022-10-13 06:04:00;1994.2016666666664
2022-10-13 06:05:00;1935.6916666666666
2022-10-13 06:06:00;1555.81
2022-10-13 06:07:00;1398.9983333333334
2022-10-13 06:08:00;1371.1100000000001
2022-10-13 06:09:00;1470.5033333333333
2022-10-13 06:10:00;1284.6049999999998
2022-10-13 06:11:00;1266.4533333333334
2022-10-13 06:12:00;1204.6883333333335
2022-10-13 06:13:00;1132.8116666666667
2022-10-13 06:14:00;1131.4733333333334
2022-10-13 06:15:00;1130.0833333333335
2022-10-13 06:16:00;1128.6966666666667
2022-10-13 06:17:00;1127.3033333333335
2022-10-13 06:18:00;1126.535
2022-10-13 06:19:00;1160.565
2022-10-13 06:20:00;1753.6999999999998
2022-10-13 06:21:00;1666.2833333333335
2022-10-13 06:22:00;1686.1416666666669
2022-10-13 06:23:00;1696.013333333333
2022-10-13 06:24:00;1702.9733333333334
2022-10-13 06:25:00;1708.3516666666667
2022-10-13 06:26:00;1712.746666666667
2022-10-13 06:27:00;1716.4616666666666
2022-10-13 06:28:00;1719.6783333333333
2022-10-13 06:29:00;1723.2849999999996
2022-10-13 06:30:00;1749.6249999999998
2022-10-13 06:31:00;1932.375
2022-10-13 06:32:00;1734.1299999999997
2022-10-13 06:33:00;1919.0866666666666
2022-10-13 06:34:00;2042.3300000000002
2022-10-13 06:35:00;2137.9733333333334
2022-10-13 06:36:00;2140.5699999999997
2022-10-13 06:37:00;2214.583333333333
2022-10-13 06:38:00;2272.971666666667
2022-10-13 06:39:00;1901.29
2022-10-13 06:40:00;1834.091666666667
2022-10-13 06:41:00;1851.5266666666664
2022-10-13 06:42:00;1847.4550000000004
2022-10-13 06:43:00;1841.0416666666672
2022-10-13 06:44:00;1837.6599999999999
2022-10-13 06:45:00;1833.7416666666668
2022-10-13 06:46:00;1874.221666666667
2022-10-13 06:47:00;2007.0266666666669
2022-10-13 06:48:00;2140.0299999999997
2022-10-13 06:49:00;2131.9183333333335
2022-10-13 06:50:00;2119.12
2022-10-13 06:51:00;2109.455
2022-10-13 06:52:00;3467.8233333333337
2022-10-13 06:53:00;4132.1
2022-10-13 06:54:00;3304.98
2022-10-13 06:55:00;2984.6583333333338
2022-10-13 06:56:00;2979.5166666666664
2022-10-13 06:57:00;2971.038333333334
2022-10-13 06:58:00;2965.3783333333336
2022-10-13 06:59:00;3215.4416666666666
2022-10-13 07:00:00;2022.2333333333333
2022-10-13 07:01:00;1912.2099999999998
2022-10-13 07:02:00;1840.378333333333
2022-10-13 07:03:00;1839.3366666666666
2022-10-13 07:04:00;1947.5949999999993
2022-10-13 07:05:00;2924.7633333333333
2022-10-13 07:06:00;1835.7516666666666
2022-10-13 07:07:00;1834.6716666666666
2022-10-13 07:08:00;1817.1266666666666
2022-10-13 07:09:00;1709.868333333333
2022-10-13 07:10:00;1710.1516666666669
2022-10-13 07:11:00;1710.425
2022-10-13 07:12:00;1710.6966666666667
2022-10-13 07:13:00;1710.96
2022-10-13 07:14:00;1711.2116666666668
2022-10-13 07:15:00;1711.4683333333337
2022-10-13 07:16:00;1711.7083333333333
2022-10-13 07:17:00;1831.7133333333336
2022-10-13 07:18:00;1869.4433333333336
2022-10-13 07:19:00;1864.1866666666665
2022-10-13 07:20:00;1856.9049999999997
2022-10-13 07:21:00;1852.7766666666662
2022-10-13 07:22:00;1849.1083333333333
2022-10-13 07:23:00;1932.7166666666665
2022-10-13 07:24:00;2003.2283333333337
2022-10-13 07:25:00;1996.816666666667
2022-10-13 07:26:00;1988.173333333333
2022-10-13 07:27:00;1982.6516666666666
2022-10-13 07:28:00;1976.666666666667
2022-10-13 07:29:00;1972.9783333333335
2022-10-13 07:30:00;1970.313333333333
2022-10-13 07:31:00;1876.03
2022-10-13 07:32:00;1844.2966666666669
2022-10-13 07:33:00;1844.065
2022-10-13 07:34:00;1844.0816666666665
2022-10-13 07:35:00;1844.1383333333338
2022-10-13 07:36:00;1844.2133333333336
2022-10-13 07:37:00;1731.093333333333
2022-10-13 07:38:00;1716.015
2022-10-13 07:39:00;1716.1633333333332
2022-10-13 07:40:00;1716.3349999999996
2022-10-13 07:41:00;1716.476666666667
2022-10-13 07:42:00;1716.6399999999996
2022-10-13 07:43:00;1716.7799999999995
2022-10-13 07:44:00;1716.9383333333333
2022-10-13 07:45:00;1717.0716666666667
2022-10-13 07:46:00;1717.2316666666668
2022-10-13 07:47:00;1717.3616666666662
2022-10-13 07:48:00;1717.5083333333337
2022-10-13 07:49:00;1717.6466666666663
2022-10-13 07:50:00;1717.7733333333335
2022-10-13 07:51:00;1717.9233333333332
2022-10-13 07:52:00;1718.0500000000002
2022-10-13 07:53:00;1718.173333333333
2022-10-13 07:54:00;1718.3166666666666
2022-10-13 07:55:00;1718.4416666666666
2022-10-13 07:56:00;1718.5616666666672
2022-10-13 07:57:00;1718.685
2022-10-13 07:58:00;1718.8216666666665
2022-10-13 07:59:00;1758.6049999999998
2022-10-13 08:00:00;2921.13
2022-10-13 08:01:00;3754.664999999999
2022-10-13 08:02:00;2846.213333333334
2022-10-13 08:03:00;1860.8916666666669
2022-10-13 08:04:00;1989.0000000000002
2022-10-13 08:05:00;2520.6516666666666
2022-10-13 08:06:00;3219.9049999999997
2022-10-13 08:07:00;3429.243333333333
2022-10-13 08:08:00;2791.7850000000003
2022-10-13 08:09:00;4177.721666666666
2022-10-13 08:10:00;3826.6099999999997
2022-10-13 08:11:00;3056.788333333334
2022-10-13 08:12:00;2969.423333333333
2022-10-13 08:13:00;3816.626666666667
2022-10-13 08:14:00;2025.5066666666667
2022-10-13 08:15:00;2597.59
2022-10-13 08:16:00;3888.246666666667
2022-10-13 08:17:00;3888.8050000000003
2022-10-13 08:18:00;1144.0983333333334
2022-10-13 08:19:00;1096.4933333333336
2022-10-13 08:20:00;2280.1583333333333
2022-10-13 08:21:00;2437.4599999999996
2022-10-13 08:22:00;1456.9250000000002
2022-10-13 08:23:00;3588.75
2022-10-13 08:24:00;3692.5966666666664
2022-10-13 08:25:00;2336.1966666666667
2022-10-13 08:26:00;2277.403333333333
2022-10-13 08:27:00;2529.201666666667
2022-10-13 08:28:00;2512.871666666667
2022-10-13 08:29:00;4871.0216666666665
2022-10-13 08:30:00;5210.045
2022-10-13 08:31:00;3935.9483333333337
2022-10-13 08:32:00;3336.6583333333338
2022-10-13 08:33:00;2510.6266666666666
2022-10-13 08:34:00;1889.9233333333332
2022-10-13 08:35:00;3080.9399999999996
2022-10-13 08:36:00;2934.596666666667
2022-10-13 08:37:00;1879.3266666666666
2022-10-13 08:38:00;1995.4799999999998
2022-10-13 08:39:00;3660.071666666667
2022-10-13 08:40:00;2604.585
2022-10-13 08:41:00;1270.8866666666668
2022-10-13 08:42:00;1171.813333333333
2022-10-13 08:43:00;1610.6999999999998
2022-10-13 08:44:00;1181.6999999999998
2022-10-13 08:45:00;1045.9816666666666
2022-10-13 08:46:00;2217.3533333333326
2022-10-13 08:47:00;1647.6966666666667
2022-10-13 08:48:00;1296.66
2022-10-13 08:49:00;1563.3083333333332
2022-10-13 08:50:00;1603.2450000000003
2022-10-13 08:51:00;1731.4233333333336
2022-10-13 08:52:00;1198.6133333333332
2022-10-13 08:53:00;1639.9066666666668
2022-10-13 08:54:00;1027.0716666666667
2022-10-13 08:55:00;1602.56
2022-10-13 08:56:00;1039.2483333333332
2022-10-13 08:57:00;1539.3433333333332
2022-10-13 08:58:00;1735.2133333333336
2022-10-13 08:59:00;1332.1333333333332
2022-10-13 09:00:00;1089.0766666666668
2022-10-13 09:01:00;995.4350000000002
2022-10-13 09:02:00;1533.4166666666665
2022-10-13 09:03:00;955.6883333333333
2022-10-13 09:04:00;1445.6733333333332
2022-10-13 09:05:00;951.3666666666667
2022-10-13 09:06:00;981.8
2022-10-13 09:07:00;1103.29
2022-10-13 09:08:00;1100.68
2022-10-13 09:09:00;1090.7483333333334
2022-10-13 09:10:00;1083.9583333333333
2022-10-13 09:11:00;1077.4833333333331
2022-10-13 09:12:00;1071.6183333333333
2022-10-13 09:13:00;2544.316666666667
2022-10-13 09:14:00;3375.12
2022-10-13 09:15:00;2504.2066666666665
2022-10-13 09:16:00;2262.0866666666666
2022-10-13 09:17:00;2179.1716666666666
2022-10-13 09:18:00;2196.841666666667
2022-10-13 09:19:00;2199.35
2022-10-13 09:20:00;2773.5566666666664
2022-10-13 09:21:00;2287.171666666667
2022-10-13 09:22:00;1911.1583333333333
2022-10-13 09:23:00;1287.32
2022-10-13 09:24:00;1282.3066666666668
2022-10-13 09:25:00;1280.6899999999998
2022-10-13 09:26:00;1276.6333333333334
2022-10-13 09:27:00;2308.705
2022-10-13 09:28:00;3594.3849999999998
2022-10-13 09:29:00;3957.5899999999992
2022-10-13 09:30:00;3955.785
2022-10-13 09:31:00;3940.4616666666666
2022-10-13 09:32:00;3929.206666666667
2022-10-13 09:33:00;3981.4216666666666
2022-10-13 09:34:00;3983.0
2022-10-13 09:35:00;4010.5733333333333
2022-10-13 09:36:00;4318.533333333333
2022-10-13 09:37:00;4432.128333333333
